ID,Price,Levy,Manufacturer,Model,Production Year,Category,Leather interior,Fuel type,Engine volume(Turbo),Mileage(Km),Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45761148,1803,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861,4,Automatic,Front,4,Left wheel,Blue,0
45768960,29793,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6,Automatic,4x4,4,Left wheel,Black,12
43884814,22266,353,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,159000,4,Automatic,Front,4,Left wheel,White,12
45792920,9408,641,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,52312,4,Automatic,Front,4,Left wheel,Black,4
45797159,23678,831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,110000,4,Automatic,Front,4,Left wheel,White,4
45732733,20698,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,26729,4,Automatic,Front,4,Left wheel,Grey,4
45117624,5331,0,VOLKSWAGEN,Caddy,1999,Pickup,No,Diesel,1.9,260000,4,Manual,Front,2,Left wheel,White,2
45810140,11704,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,119806,4,Automatic,Front,4,Left wheel,Silver,4
45812045,1960,751,CHEVROLET,Captiva,2013,Jeep,Yes,Petrol,2.4,132429,4,Automatic,Front,4,Left wheel,Silver,12
45808643,3607,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,169765,4,Automatic,Front,4,Left wheel,Silver,12
45798279,20491,730,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,50051,4,Automatic,Front,4,Left wheel,Grey,4
45809413,28532,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,59000,4,Automatic,Front,4,Left wheel,White,4
45765378,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106,4,Automatic,Front,4,Left wheel,White,0
45809931,22197,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,64400,4,Automatic,Front,4,Left wheel,Orange,4
45209364,10976,1187,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,126000,4,Automatic,Front,4,Right-hand drive,Beige,6
45803857,37580,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,60000,4,Automatic,Front,4,Left wheel,Grey,4
45550736,10663,1032,NISSAN,Note,2012,Hatchback,No,Petrol,1.2,181000,4,Automatic,Front,4,Right-hand drive,White,4
45804181,10976,0,SUZUKI,Samurai,1984,Jeep,Yes,CNG,1.6,100000,4,Manual,4x4,2,Left wheel,Green,0
45809373,19613,694,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.2,195691,4,Automatic,Front,4,Left wheel,Black,4
43943059,15367,0,VOLKSWAGEN,Golf TDI,2012,Hatchback,No,Diesel,2,130000,4,Manual,Front,2,Left wheel,White,10
45797191,25729,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,56378,4,Automatic,Front,4,Left wheel,Silver,4
45813368,6586,1018,BMW,335,2011,Coupe,Yes,Petrol,3,143950,6,Automatic,4x4,2,Left wheel,Black,12
43304122,18660,639,MITSUBISHI,Outlander SPORT,2014,Jeep,No,Petrol,2,83516,4,Automatic,4x4,4,Left wheel,Silver,8
45809168,17694,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,69968,4,Automatic,Front,4,Left wheel,Blue,4
45774803,11290,0,MERCEDES-BENZ,CLK 320,1999,Coupe,Yes,Petrol,3.2,237000,6,Tiptronic,Rear,2,Left wheel,Silver,12
45634847,627,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,213698,4,Automatic,Front,4,Left wheel,Black,12
45769904,4861,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,260133,4,Automatic,4x4,4,Left wheel,Silver,0
44804664,10017,966,VOLKSWAGEN,Caddy,2009,Goods wagon,No,Diesel,2,238000,4,Manual,Front,4,Left wheel,White,2
45813328,31988,1017,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2,54120,4,Automatic,4x4,4,Left wheel,Grey,12
45804764,34406,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,101248,4,Automatic,Front,4,Left wheel,Grey,4
45806439,8154,0,TOYOTA,Caldina,2003,Universal,No,Petrol,2,112000,4,Automatic,Front,4,Right-hand drive,Silver,4
45781865,29793,0,HYUNDAI,Tucson,2010,Jeep,Yes,Petrol,2.4,180000,4,Tiptronic,4x4,4,Left wheel,White,10
45800873,14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,196121,4,Automatic,Front,4,Left wheel,White,8
45804783,29633,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,27243,4,Automatic,Front,4,Left wheel,Grey,4
45487664,11447,1266,TOYOTA,Aqua s,2014,Sedan,No,Hybrid,1.5,133000,4,Automatic,Front,4,Right-hand drive,Silver,5
45781400,20071,0,HYUNDAI,Elantra LIMITED,2013,Sedan,Yes,Petrol,1.8,123200,4,Automatic,Front,4,Left wheel,Grey,6
45770484,8624,0,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,180000,4,Variator,Front,4,Right-hand drive,Silver,4
45764853,17562,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,88000,4,Tiptronic,Front,4,Left wheel,Black,10
45802252,36068,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,85933,4,Automatic,Front,4,Left wheel,Silver,4
45802114,37000,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,90000,4,Automatic,Front,4,Left wheel,Silver,4
45815220,16621,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,70880,4,Automatic,Rear,4,Left wheel,Silver,12
45744774,6523,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,36125,4,Automatic,Front,4,Left wheel,Blue,4
45760788,12231,645,CHEVROLET,Cruze,2011,Sedan,No,Petrol,1.8,130000,4,Automatic,Front,4,Left wheel,Sky blue,8
45730685,23239,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,137213,4,Automatic,Front,4,Left wheel,Grey,4
45792922,12544,994,OPEL,Astra H,2008,Hatchback,No,Petrol,1.8,168000,4,Manual,Front,4,Left wheel,Black,4
44656461,17245,0,FORD,Fiesta,2016,Hatchback,No,Petrol,1.6,73600,4,Tiptronic,Front,4,Left wheel,Silver,12
45808090,2352,0,VOLKSWAGEN,Golf,1991,Sedan,No,CNG,1.8,234000,4,Manual,Front,4,Left wheel,White,0
45812555,26343,810,VOLKSWAGEN,Passat,2016,Sedan,Yes,Petrol,1.8,87000,4,Tiptronic,Front,4,Left wheel,White,12
45767213,8624,0,MERCEDES-BENZ,C 240,2000,Sedan,No,LPG,2.6,196600,6,Manual,Rear,4,Left wheel,Silver,6
45785936,21639,503,RENAULT,Megane GT Line,2012,Universal,Yes,Diesel,1.5,170000,4,Manual,Front,4,Left wheel,Black,6
45752099,17249,0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,179200,4,Variator,Rear,4,Left wheel,Black,4
45788265,25089,585,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,95000,4,Automatic,Rear,4,Left wheel,White,12
45767491,9565,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,191373,6,Automatic,4x4,4,Left wheel,Grey,0
45810124,12281,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,128257,4,Automatic,Front,4,Left wheel,Grey,4
45792518,17540,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,41412,4,Automatic,Front,4,Left wheel,White,4
45815148,1098,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,114389,4,Automatic,Front,4,Left wheel,Blue,12
45803839,37580,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,99000,4,Automatic,Front,4,Left wheel,White,4
45773260,1725,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,184835,4,Automatic,Front,4,Left wheel,Silver,12
45676678,23521,0,SKODA,Octavia,2011,Universal,No,Petrol,1.8,180000,4,Manual,4x4,4,Left wheel,Silver,10
45766458,13485,0,MERCEDES-BENZ,ML 350,2003,Jeep,Yes,CNG,3.7,235200,6,Tiptronic,4x4,4,Left wheel,Black,12
45770270,25089,0,MERCEDES-BENZ,CLS 350 AMG,2008,Sedan,Yes,Petrol,3.5,63000,6,Tiptronic,Rear,4,Left wheel,Black,0
45802665,29777,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,182217,4,Automatic,Front,4,Left wheel,White,4
45788836,7840,0,TOYOTA,Vitz,2004,Hatchback,No,Petrol,1.3,170342,4,Variator,Front,4,Right-hand drive,Silver,4
45810498,36166,831,CHEVROLET,Orlando,2017,Jeep,Yes,Diesel,1.6,71400,4,Automatic,Front,4,Left wheel,Silver,4
45536129,34497,0,FORD,Fusion,2015,Sedan,Yes,Plug-in Hybrid,2,78000,4,Automatic,Front,4,Left wheel,Black,0
45732793,17186,642,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,157367,4,Automatic,Front,4,Left wheel,Grey,4
45801757,17158,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,117500,4,Automatic,Front,4,Left wheel,Grey,4
45801486,30038,880,HYUNDAI,Elantra,2018,Sedan,Yes,Diesel,1.6,60000,4,Automatic,Front,4,Left wheel,White,4
45550602,29793,0,BMW,X1,2013,Jeep,Yes,Petrol,2,68000,4,Tiptronic,4x4,4,Left wheel,Orange,12
45751238,862,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,114107,4,Automatic,Front,4,Left wheel,Blue,12
45688857,12858,0,MERCEDES-BENZ,CLK 270,2002,Coupe,Yes,Diesel,2.7,260000,5,Tiptronic,Rear,2,Left wheel,Black,8
45797042,34406,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,119884,4,Automatic,Front,4,Left wheel,Grey,4
45801749,8938,0,MERCEDES-BENZ,Vito,1998,Minivan,Yes,Diesel,2.3,222000,4,Manual,Front,2,Left wheel,Green,4
45772224,8467,0,SUBARU,Forester,2005,Universal,No,Petrol,2,145576,4,Automatic,4x4,4,Right-hand drive,Silver,4
45807561,3136,0,DAIHATSU,Sirion,2002,Hatchback,No,Petrol,1.2,25000,4,Manual,Front,4,Left wheel,Green,2
45788605,10663,528,FORD,Fiesta,2014,Hatchback,No,Petrol,1.6,84800,4,Automatic,Front,4,Left wheel,Black,8
43718513,14740,639,HYUNDAI,Elantra GT,2014,Hatchback,No,Petrol,2,51950,4,Automatic,Front,4,Left wheel,Grey,8
45793248,6899,0,MERCEDES-BENZ,C 230,1996,Sedan,No,Petrol,2.3,210456,4,Manual,Rear,4,Left wheel,Silver,2
45801461,15624,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,126265,4,Automatic,Front,4,Left wheel,White,4
45815735,10349,0,MITSUBISHI,Colt,2010,Sedan,No,Petrol,1.3,89617,4,Variator,Front,4,Right-hand drive,Beige,8
45635187,1568,639,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,82392,4,Automatic,Front,4,Left wheel,Silver,12
45341070,14740,586,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,129000,4,Tiptronic,Front,4,Left wheel,Blue,11
45769314,22580,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930,4,Automatic,Rear,4,Left wheel,Black,12
45810471,16621,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,198000,4,Automatic,Front,4,Left wheel,Silver,4
45611632,19130,650,CHEVROLET,Cruze RS,2016,Sedan,No,Petrol,1.4,32000,4,Tiptronic,Front,4,Left wheel,Grey,12
45814922,2430,87,MERCEDES-BENZ,C 250,2013,Coupe,Yes,Petrol,0,121600,4,Automatic,Rear,4,Left wheel,White,12
45790231,21639,650,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.4,99200,4,Tiptronic,Front,4,Left wheel,Black,10
45793198,17249,0,FORD,Fusion,2009,Sedan,Yes,Hybrid,2.5,245000,4,Automatic,Front,4,Left wheel,Silver,10
45792969,19757,585,TOYOTA,Prius,2013,Sedan,No,Petrol,1.8,137568,4,Automatic,Front,4,Left wheel,Blue,6
45773200,32302,0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,73600,6,Automatic,Front,6,Left wheel,Blue,6
45715292,9879,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,146000,4,Automatic,Front,4,Left wheel,Grey,12
45794543,15681,382,LINCOLN,MKZ hybrid,2015,Sedan,Yes,Hybrid,2,137666,4,Tiptronic,Front,4,Left wheel,Grey,10
45790612,16621,0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,105600,4,Tiptronic,Front,4,Left wheel,Carnelian red,0
43642515,17719,1017,HYUNDAI,Elantra SE,2017,Sedan,No,Petrol,2,53895,4,Automatic,Front,4,Left wheel,Silver,8
45802044,7527,0,MAZDA,Mazda 6,2002,Sedan,No,Petrol,2.3,150000,4,Tiptronic,Front,4,Right-hand drive,White,2
45786964,18245,0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,172707,4,Variator,Front,4,Left wheel,Black,4
45654788,14113,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,135456,4,Automatic,Front,4,Left wheel,White,12
45725998,16800,707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,173987,4,Automatic,Front,4,Left wheel,Silver,4
45766292,13485,0,BMW,130,2009,Coupe,Yes,Petrol,2.8,163000,6,Automatic,Rear,2,Left wheel,Black,6
45792249,26343,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,27390,4,Automatic,Front,4,Left wheel,Black,4
45793154,6899,760,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,150001,4,Automatic,Front,4,Left wheel,Silver,4
45730930,16091,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,100000,4,Automatic,Front,4,Left wheel,Grey,4
45445388,23834,0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,147200,4,Tiptronic,Front,4,Left wheel,Silver,6
45810217,2666,155,VOLKSWAGEN,GTI,2015,Hatchback,Yes,Petrol,0.2,104618,4,Automatic,Front,4,Left wheel,White,12
45297618,27598,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,41000,4,Automatic,Front,4,Left wheel,White,8
45634833,9408,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,119619,4,Automatic,Front,4,Left wheel,Black,12
45787166,22000,0,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,1.8,250000,4,Automatic,Front,4,Left wheel,Black,14
45733158,20297,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,155590,4,Automatic,Front,4,Left wheel,Grey,4
45800373,3900,0,OPEL,Vectra B,2000,Sedan,No,Petrol,1.8,156000,4,Manual,Front,4,Left wheel,Grey,2
45805446,8467,0,NISSAN,X-Trail X-trail,2002,Jeep,Yes,Petrol,2,254321,4,Manual,4x4,4,Left wheel,Grey,6
45695044,23521,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,125000,4,Automatic,Front,4,Left wheel,Carnelian red,12
45804487,17249,1141,JEEP,Compass,2009,Jeep,Yes,Petrol,2.4,54575,4,Automatic,Front,4,Left wheel,Silver,4
45643535,26971,640,FORD,Focus,2013,Sedan,Yes,Petrol,2,53000,4,Manual,Front,4,Left wheel,Yellow,8
45620571,14583,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12
45776533,10976,0,TOYOTA,Hilux Surf,1998,Jeep,No,Petrol,3.4,262000,6,Automatic,4x4,4,Right-hand drive,Black,0
45797821,12701,1024,HYUNDAI,H1,2010,Jeep,Yes,Diesel,2.5,56765,4,Automatic,Front,4,Left wheel,Silver,4
45797879,18531,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,165845,4,Automatic,Front,4,Left wheel,Silver,4
45647797,3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518,4,Automatic,Front,4,Left wheel,White,12
45785103,9408,0,ISUZU,VehiCross,1999,Jeep,No,Petrol,3.2,170000,6,Automatic,4x4,2,Right-hand drive,Blue,4
45801114,10036,988,TOYOTA,Prius,2007,Hatchback,Yes,Petrol,1.5,240000,4,Variator,Front,4,Left wheel,Grey,0
45540039,21953,0,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,150000,6,Automatic,Rear,6,Left wheel,Silver,0
45707942,28222,0,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,71200,4,Tiptronic,Front,4,Left wheel,Silver,12
45814654,17249,0,VOLKSWAGEN,CC,2010,Sedan,Yes,Petrol,2,168000,4,Automatic,Front,4,Left wheel,White,6
45638149,4861,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,124493,4,Automatic,Front,4,Left wheel,White,0
43167059,21326,0,TOYOTA,Prius C Navigation,2013,Hatchback,No,Hybrid,1.5,87000,4,Automatic,Front,4,Left wheel,Grey,6
45539076,13172,650,VOLKSWAGEN,Jetta,2016,Sedan,No,Petrol,1.4,45312,4,Tiptronic,Rear,4,Left wheel,Black,10
45797216,15292,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,146691,4,Automatic,Front,4,Left wheel,Black,4
45787490,10976,0,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,200000,4,Automatic,Front,4,Right-hand drive,Silver,2
45690633,11917,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80000,4,Tiptronic,Front,4,Left wheel,Grey,12
45117520,21326,0,TOYOTA,Prius C,2015,Sedan,Yes,Hybrid,1.5,79500,4,Automatic,Front,4,Left wheel,Grey,10
45793416,22580,0,MERCEDES-BENZ,E 350 w211,2007,Sedan,Yes,Petrol,3.5,151000,6,Automatic,Rear,4,Left wheel,Black,12
45769186,4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,6,Automatic,Rear,4,Left wheel,Black,12
45719506,17562,0,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,120000,4,Automatic,Front,4,Left wheel,Black,8
45802672,26594,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,138525,4,Automatic,Front,4,Left wheel,Black,4
45760689,15994,584,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,65282,4,Automatic,Front,4,Left wheel,Black,8
45810954,706,431,BMW,X5,2016,Jeep,Yes,Hybrid,2,73856,4,Automatic,4x4,4,Left wheel,Black,12
45776672,17562,1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,44000,4,Automatic,Front,4,Left wheel,Black,6
45114723,17249,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,107200,4,Automatic,Rear,4,Left wheel,White,8
44387531,14113,0,RENAULT,Clio,2010,Universal,No,Diesel,1.5,190000,4,Manual,Front,4,Left wheel,Black,6
45809679,19306,502,TOYOTA,Aqua,2013,Sedan,Yes,Petrol,1.5,48300,4,Automatic,Front,4,Left wheel,Red,4
45611331,10663,0,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.4,240000,6,Tiptronic,Rear,4,Left wheel,Black,8
45806424,4391,0,VOLKSWAGEN,Vento,1995,Sedan,No,Petrol,1.8,107000,4,Manual,Front,4,Left wheel,Green,2
45720364,25089,781,TOYOTA,Camry XLE,2012,Sedan,Yes,Hybrid,2.5,95000,4,Tiptronic,Front,4,Left wheel,Grey,12
45804507,22649,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191264,4,Automatic,Front,4,Left wheel,White,4
45732981,10515,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,55210,4,Automatic,Front,4,Left wheel,Silver,4
45797563,20266,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,98252,4,Automatic,Front,4,Left wheel,Grey,4
45804461,31248,751,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,59897,4,Automatic,Front,4,Left wheel,White,4
45792404,8781,1236,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,111000,4,Automatic,Front,4,Right-hand drive,Green,4
45808240,24148,0,NISSAN,Juke,2014,Jeep,No,Petrol,1.6,56000,4,Tiptronic,Front,4,Left wheel,Carnelian red,6
45808927,24273,562,CHEVROLET,Aveo,2015,Hatchback,Yes,Petrol,1.4,58052,4,Automatic,Front,4,Left wheel,White,4
45489035,26657,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,118000,4,Tiptronic,Front,4,Left wheel,Black,12
45798380,14113,0,TOYOTA,Prius,2008,Hatchback,Yes,LPG,1.5,120000,4,Automatic,Front,4,Left wheel,White,4
45797864,18531,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,89323,4,Automatic,Front,4,Left wheel,Silver,4
45737691,19757,0,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.4,165000,4,Automatic,Front,4,Left wheel,White,12
45732647,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,257102,4,Automatic,Front,4,Left wheel,Silver,4
45797489,20385,0,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,174309,4,Automatic,Front,4,Left wheel,White,7
45760602,20385,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,155000,4,Tiptronic,Front,4,Left wheel,Grey,8
45802765,19601,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,58548,4,Automatic,Front,4,Left wheel,White,4
45792150,10000,1268,HONDA,Insight,2012,Hatchback,No,Hybrid,1.5,102000,4,Automatic,Front,4,Right-hand drive,Silver,8
45788154,16621,0,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,145567,4,Automatic,Front,4,Left wheel,Black,10
45797702,19679,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,133783,4,Automatic,Front,4,Left wheel,Grey,4
45757911,9879,1202,HONDA,Accord,2017,Sedan,Yes,Petrol,2.4,39762,4,Automatic,Front,4,Left wheel,Grey,12
45729737,27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,104674,4,Automatic,Front,4,Left wheel,Silver,4
45794027,32929,0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,165000,6,Tiptronic,4x4,4,Left wheel,Grey,16
45809151,17663,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,53800,4,Automatic,Front,4,Left wheel,Silver,4
45776835,18189,831,HYUNDAI,Sonata HYBRID,2011,Sedan,Yes,Hybrid,2.4,88400,4,Tiptronic,Front,4,Left wheel,Grey,10
45631247,706,765,SUBARU,XV,2015,Sedan,Yes,Petrol,2,111285,4,Automatic,4x4,4,Left wheel,Black,0
45785260,14740,0,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,136000,4,Tiptronic,Front,4,Left wheel,Silver,12
45638937,5018,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,111402,4,Automatic,4x4,4,Left wheel,Black,0
45804876,27924,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,105437,4,Automatic,Front,4,Left wheel,Black,4
45644404,5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,4,Automatic,Front,4,Left wheel,White,12
45799451,28225,0,MERCEDES-BENZ,ML 320,2009,Jeep,Yes,Diesel,3,245470,6,Tiptronic,4x4,4,Left wheel,Grey,12
45790141,16621,0,HONDA,Cr-v,2005,Jeep,No,Petrol,2.4,120000,4,Automatic,4x4,4,Left wheel,Silver,6
45808307,1960,753,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,212682,4,Automatic,Front,4,Left wheel,Red,12
45803762,24283,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,189000,4,Automatic,Front,4,Left wheel,White,4
45810654,9364,426,CHEVROLET,Spark,2015,Hatchback,Yes,Petrol,1,53711,4,Automatic,Front,4,Left wheel,White,4
45804351,23110,986,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,121000,4,Automatic,Front,4,Left wheel,Silver,4
44825564,9722,1032,NISSAN,Note,2012,Hatchback,No,Petrol,1.2,69000,4,Automatic,Front,4,Right-hand drive,Black,6
45803000,36068,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,151000,4,Automatic,Front,4,Left wheel,Black,4
45793330,10036,0,HYUNDAI,Sonata,2006,Sedan,Yes,LPG,3.3,243200,6,Tiptronic,Front,4,Left wheel,Black,10
44983029,7527,0,TOYOTA,Hilux,1998,Pickup,No,Petrol,2,123000,4,Manual,Rear,4,Left wheel,White,2
39922764,4704,0,HONDA,Pilot,2005,Jeep,Yes,Petrol,3.5,145000,6,Automatic,4x4,4,Left wheel,White,4
45797544,35344,934,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,90660,4,Automatic,Front,4,Left wheel,White,4
45809600,15925,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,86996,4,Automatic,Front,4,Left wheel,Silver,4
45760797,23521,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,47152,4,Tiptronic,Front,4,Left wheel,White,7
45771913,15681,640,FORD,Fusion,2013,Sedan,Yes,Petrol,2,134982,4,Automatic,Front,4,Left wheel,Red,0
45695043,21953,0,FORD,Escape,2008,Jeep,Yes,Hybrid,2.5,93000,4,Automatic,4x4,4,Left wheel,Silver,10
45803343,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,258906,4,Automatic,Front,4,Left wheel,Silver,4
45744806,5959,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,75644,4,Automatic,Front,4,Left wheel,Silver,4
45768879,4547,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,115974,4,Automatic,Front,4,Left wheel,White,12
45789096,11604,528,FORD,Fiesta,2014,Sedan,No,Petrol,1.6,49000,4,Tiptronic,Front,4,Left wheel,Green,10
45801233,12544,0,LEXUS,RX 300,2000,Jeep,Yes,CNG,3,209123,4,Tiptronic,4x4,4,Left wheel,Black,9
45810473,28059,639,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,73650,4,Automatic,Front,4,Left wheel,Silver,4
45732987,18826,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,145219,4,Automatic,Front,4,Left wheel,Grey,4
45811161,9408,0,MITSUBISHI,Pajero,1995,Jeep,No,Diesel,2.5,205000,4,Manual,4x4,2,Left wheel,Blue,0
45731414,34074,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,126970,4,Automatic,Front,4,Left wheel,Silver,4
45810143,11099,645,CHEVROLET,Lacetti,2011,Sedan,Yes,Petrol,1.8,142600,4,Automatic,Front,4,Left wheel,Silver,4
45646973,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12
45810708,29793,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,32000,4,Tiptronic,Front,4,Left wheel,Green,14
45809813,31675,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,46935,4,Automatic,Front,4,Left wheel,Black,4
45793633,21012,0,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,150000,4,Automatic,Front,4,Left wheel,Black,8
45757369,941,645,HONDA,Civic,2011,Sedan,Yes,Petrol,1.8,177250,4,Automatic,Front,4,Left wheel,Black,12
